"Plot Title: 1418 Bedroom "
"#","Time, GMT-08:00","Temp, ¡C()","RH, %()","Intensity, Lux()"
5181,09-03-08 20:05:00 ,21.032,54.948,3.9
5182,09-03-08 20:10:00 ,22.082,52.413,3.9
5183,09-03-08 20:15:00 ,23.040,50.578,3.9
5184,09-03-08 20:20:00 ,23.857,48.694,3.9
5185,09-03-08 20:25:00 ,23.978,48.030,3.9
5186,09-03-08 20:30:00 ,23.376,48.472,3.9
5187,09-03-08 20:35:00 ,22.657,49.474,3.9
5188,09-03-08 20:40:00 ,21.987,50.758,3.9
5189,09-03-08 20:45:00 ,21.413,51.851,3.9
5190,09-03-08 20:50:00 ,20.936,52.508,3.9
5191,09-03-08 20:55:00 ,21.103,52.907,3.9
5192,09-03-08 21:00:00 ,21.987,51.518,3.9
5193,09-03-08 21:05:00 ,23.088,49.369,3.9
5194,09-03-08 21:10:00 ,23.905,47.501,3.9
5195,09-03-08 21:15:00 ,23.809,47.002,3.9
5196,09-03-08 21:20:00 ,23.232,47.710,3.9
5197,09-03-08 21:25:00 ,22.585,48.823,3.9
5198,09-03-08 21:30:00 ,21.963,49.768,3.9
5199,09-03-08 21:35:00 ,21.413,51.125,3.9
5200,09-03-08 21:40:00 ,20.984,51.825,3.9
5201,09-03-08 21:45:00 ,20.936,52.383,3.9
5202,09-03-08 21:50:00 ,21.772,51.426,3.9
5203,09-03-08 21:55:00 ,22.896,49.152,3.9
5204,09-03-08 22:00:00 ,23.809,47.229,3.9
5205,09-03-08 22:05:00 ,23.785,46.640,3.9
5206,09-03-08 22:10:00 ,23.232,47.289,3.9
5207,09-03-08 22:15:00 ,22.609,48.279,3.9
5208,09-03-08 22:20:00 ,22.034,49.586,3.9
5209,09-03-08 22:25:00 ,21.557,50.416,3.9
5210,09-03-08 22:30:00 ,21.127,51.087,3.9
5211,09-03-08 22:35:00 ,20.770,52.392,3.9
5212,09-03-08 22:40:00 ,20.484,53.133,3.9
5213,09-03-08 22:45:00 ,20.222,53.750,3.9
5214,09-03-08 22:50:00 ,20.031,54.311,3.9
5215,09-03-08 22:55:00 ,19.865,54.689,3.9
5216,09-03-08 23:00:00 ,19.698,55.218,3.9
5217,09-03-08 23:05:00 ,19.532,55.378,3.9
5218,09-03-08 23:10:00 ,19.365,55.599,3.9
5219,09-03-08 23:15:00 ,19.175,55.846,3.9
5220,09-03-08 23:20:00 ,19.032,56.191,3.9
5221,09-03-08 23:25:00 ,18.866,56.289,3.9
5222,09-03-08 23:30:00 ,18.723,56.511,3.9
5223,09-03-08 23:35:00 ,18.580,56.762,3.9
5224,09-03-08 23:40:00 ,18.461,57.138,3.9
5225,09-03-08 23:45:00 ,18.319,57.358,3.9
5226,09-03-08 23:50:00 ,18.200,57.491,3.9
5227,09-03-08 23:55:00 ,18.081,57.744,3.9
5228,09-03-09 00:00:00 ,17.962,57.996,3.9
5229,09-03-09 00:05:00 ,17.867,58.191,3.9
5230,09-03-09 00:10:00 ,17.772,58.476,3.9
5231,09-03-09 00:15:00 ,17.653,58.577,3.9
5232,09-03-09 00:20:00 ,17.582,58.984,3.9
5233,09-03-09 00:25:00 ,17.486,59.028,3.9
5234,09-03-09 00:30:00 ,17.391,59.340,3.9
5235,09-03-09 00:35:00 ,17.296,59.711,3.9
5236,09-03-09 00:40:00 ,17.225,59.611,3.9
5237,09-03-09 00:45:00 ,17.130,59.774,3.9
5238,09-03-09 00:50:00 ,17.034,59.818,3.9
5239,09-03-09 00:55:00 ,16.963,59.984,3.9
5240,09-03-09 01:00:00 ,16.892,60.179,3.9
5241,09-03-09 01:05:00 ,16.796,60.370,3.9
5242,09-03-09 01:10:00 ,16.725,60.564,3.9
5243,09-03-09 01:15:00 ,16.654,60.729,3.9
5244,09-03-09 01:20:00 ,16.582,60.806,3.9
5245,09-03-09 01:25:00 ,16.511,60.941,3.9
5246,09-03-09 01:30:00 ,16.463,61.050,3.9
5247,09-03-09 01:35:00 ,16.392,61.009,3.9
5248,09-03-09 01:40:00 ,16.320,61.144,3.9
5249,09-03-09 01:45:00 ,16.272,61.253,3.9
5250,09-03-09 01:50:00 ,16.201,61.795,3.9
5251,09-03-09 01:55:00 ,16.153,61.584,3.9
5252,09-03-09 02:00:00 ,16.082,61.514,3.9
5253,09-03-09 02:05:00 ,16.034,61.797,3.9
5254,09-03-09 02:10:00 ,15.963,61.901,3.9
5255,09-03-09 02:15:00 ,15.891,61.803,3.9
5256,09-03-09 02:20:00 ,15.843,62.027,3.9
5257,09-03-09 02:25:00 ,15.796,62.454,3.9
5258,09-03-09 02:30:00 ,15.748,62.359,3.9
5259,09-03-09 02:35:00 ,15.700,62.380,3.9
5260,09-03-09 02:40:00 ,15.629,62.397,3.9
5261,09-03-09 02:45:00 ,15.581,62.793,3.9
5262,09-03-09 02:50:00 ,15.533,62.872,3.9
5263,09-03-09 02:55:00 ,15.485,62.806,3.9
5264,09-03-09 03:00:00 ,15.438,62.885,3.9
5265,09-03-09 03:05:00 ,15.414,63.082,3.9
5266,09-03-09 03:10:00 ,15.366,63.074,3.9
5267,09-03-09 03:15:00 ,15.318,63.124,3.9
5268,09-03-09 03:20:00 ,15.270,63.173,3.9
5269,09-03-09 03:25:00 ,15.223,63.480,3.9
5270,09-03-09 03:30:00 ,15.175,63.472,3.9
5271,09-03-09 03:35:00 ,15.127,63.436,3.9
5272,09-03-09 03:40:00 ,15.079,63.456,3.9
5273,09-03-09 03:45:00 ,15.031,63.591,3.9
5274,09-03-09 03:50:00 ,14.984,63.498,3.9
5275,09-03-09 03:55:00 ,14.936,63.575,3.9
5276,09-03-09 04:00:00 ,14.888,63.624,3.9
5277,09-03-09 04:05:00 ,14.840,63.616,3.9
5278,09-03-09 04:10:00 ,14.792,63.665,3.9
5279,09-03-09 04:15:00 ,14.745,63.743,3.9
5280,09-03-09 04:20:00 ,14.721,63.796,3.9
5281,09-03-09 04:25:00 ,14.673,63.930,3.9
5282,09-03-09 04:30:00 ,14.625,63.951,3.9
5283,09-03-09 04:35:00 ,14.577,64.028,3.9
5284,09-03-09 04:40:00 ,14.553,64.337,3.9
5285,09-03-09 04:45:00 ,14.505,64.329,3.9
5286,09-03-09 04:50:00 ,14.457,64.320,3.9
5287,09-03-09 04:55:00 ,14.409,64.312,3.9
5288,09-03-09 05:00:00 ,14.361,64.389,3.9
5289,09-03-09 05:05:00 ,14.337,64.527,3.9
5290,09-03-09 05:10:00 ,14.290,64.405,3.9
5291,09-03-09 05:15:00 ,14.242,64.454,3.9
5292,09-03-09 05:20:00 ,14.194,64.502,3.9
5293,09-03-09 05:25:00 ,14.146,64.720,3.9
5294,09-03-09 05:30:00 ,14.122,64.490,3.9
5295,09-03-09 05:35:00 ,14.074,64.397,3.9
5296,09-03-09 05:40:00 ,14.050,64.279,3.9
5297,09-03-09 05:45:00 ,14.026,64.218,3.9
5298,09-03-09 05:50:00 ,13.978,64.267,3.9
5299,09-03-09 05:55:00 ,13.930,64.117,3.9
5300,09-03-09 06:00:00 ,13.882,64.165,3.9
5301,09-03-09 06:05:00 ,13.858,64.246,3.9
5302,09-03-09 06:10:00 ,13.810,64.210,3.9
5303,09-03-09 06:15:00 ,13.786,64.234,3.9
5304,09-03-09 06:20:00 ,13.738,64.197,3.9
5305,09-03-09 06:25:00 ,13.714,64.222,3.9
5306,09-03-09 06:30:00 ,13.690,64.642,3.9
5307,09-03-09 06:35:00 ,13.642,64.521,3.9
5308,09-03-09 06:40:00 ,13.594,64.851,3.9
5309,09-03-09 06:45:00 ,13.570,64.931,3.9
5310,09-03-09 06:50:00 ,13.570,65.410,3.9
5311,09-03-09 06:55:00 ,13.522,65.205,3.9
5312,09-03-09 07:00:00 ,13.497,65.200,3.9
5313,09-03-09 07:05:00 ,13.473,64.858,3.9
5314,09-03-09 07:10:00 ,13.425,64.709,3.9
5315,09-03-09 07:15:00 ,13.401,64.592,3.9
5316,09-03-09 07:20:00 ,13.353,64.669,3.9
5317,09-03-09 07:25:00 ,13.329,64.523,3.9
5318,09-03-09 07:30:00 ,13.305,64.519,3.9
5319,09-03-09 07:35:00 ,13.281,64.430,3.9
5320,09-03-09 07:40:00 ,13.257,64.426,3.9
5321,09-03-09 07:45:00 ,13.257,64.511,3.9
5322,09-03-09 07:50:00 ,13.281,65.779,3.9
5323,09-03-09 07:55:00 ,13.353,65.848,3.9
5324,09-03-09 08:00:00 ,13.353,65.484,3.9
5325,09-03-09 08:05:00 ,13.353,65.175,3.9
5326,09-03-09 08:10:00 ,13.329,65.171,11.8
5327,09-03-09 08:15:00 ,13.329,65.171,11.8
5328,09-03-09 08:20:00 ,13.353,66.044,11.8
5329,09-03-09 08:25:00 ,13.522,73.940,11.8
5330,09-03-09 08:30:00 ,13.762,75.584,3.9
5331,09-03-09 08:35:00 ,13.978,74.452,3.9
5332,09-03-09 08:40:00 ,14.122,75.005,3.9
5333,09-03-09 08:45:00 ,14.194,74.496,3.9
5334,09-03-09 08:50:00 ,14.218,74.053,3.9
5335,09-03-09 08:55:00 ,14.218,73.312,3.9
5336,09-03-09 09:00:00 ,14.218,72.674,3.9
5337,09-03-09 09:05:00 ,14.218,72.487,3.9
5338,09-03-09 09:10:00 ,14.266,71.773,3.9
5339,09-03-09 09:15:00 ,14.242,71.768,3.9
5340,09-03-09 09:20:00 ,14.457,75.283,3.9
5341,09-03-09 09:25:00 ,14.673,75.248,3.9
5342,09-03-09 09:30:00 ,14.768,75.738,3.9
5343,09-03-09 09:35:00 ,14.816,75.956,3.9
5344,09-03-09 09:40:00 ,14.840,76.766,3.9
5345,09-03-09 09:45:00 ,14.888,77.137,3.9
5346,09-03-09 09:50:00 ,14.960,77.307,3.9
5347,09-03-09 09:55:00 ,14.984,77.235,3.9
5348,09-03-09 10:00:00 ,15.008,77.188,3.9
5349,09-03-09 10:05:00 ,14.984,76.692,3.9
5350,09-03-09 10:10:00 ,14.936,76.111,3.9
5351,09-03-09 10:15:00 ,14.912,75.558,3.9
5352,09-03-09 10:20:00 ,14.864,74.920,3.9
5353,09-03-09 10:25:00 ,14.840,74.415,3.9
5354,09-03-09 10:30:00 ,14.816,73.987,3.9
5355,09-03-09 10:35:00 ,14.816,73.510,3.9
5356,09-03-09 10:40:00 ,14.792,73.106,3.9
5357,09-03-09 10:45:00 ,14.745,72.696,3.9
5358,09-03-09 10:50:00 ,14.721,72.424,3.9
5359,09-03-09 10:55:00 ,14.721,72.585,3.9
5360,09-03-09 11:00:00 ,14.721,72.210,3.9
5361,09-03-09 11:05:00 ,14.697,71.344,3.9
5362,09-03-09 11:10:00 ,14.697,70.776,3.9
5363,09-03-09 11:15:00 ,14.673,70.554,3.9
5364,09-03-09 11:20:00 ,14.649,70.386,3.9
5365,09-03-09 11:25:00 ,14.625,70.137,3.9
5366,09-03-09 11:30:00 ,14.625,70.082,3.9
5367,09-03-09 11:35:00 ,14.601,70.023,3.9
5368,09-03-09 11:40:00 ,14.601,69.914,3.9
5369,09-03-09 11:45:00 ,14.601,69.805,3.9
5370,09-03-09 11:50:00 ,14.601,69.696,3.9
5371,09-03-09 11:55:00 ,14.601,69.450,3.9
5372,09-03-09 12:00:00 ,14.625,69.344,3.9
5373,09-03-09 12:05:00 ,14.625,69.262,3.9
5374,09-03-09 12:10:00 ,14.649,69.212,3.9
5375,09-03-09 12:15:00 ,14.649,69.184,3.9
5376,09-03-09 12:20:00 ,14.649,68.992,3.9
5377,09-03-09 12:25:00 ,14.649,68.772,3.9
5378,09-03-09 12:30:00 ,14.649,68.607,3.9
5379,09-03-09 12:35:00 ,14.673,68.473,3.9
5380,09-03-09 12:40:00 ,14.697,68.340,3.9
5381,09-03-09 12:45:00 ,14.721,68.289,3.9
5382,09-03-09 12:50:00 ,14.745,67.989,3.9
5383,09-03-09 12:55:00 ,14.745,67.795,3.9
5384,09-03-09 13:00:00 ,14.768,67.660,3.9
5385,09-03-09 13:05:00 ,14.768,67.605,3.9
5386,09-03-09 13:10:00 ,14.792,67.442,3.9
5387,09-03-09 13:15:00 ,14.816,67.363,3.9
5388,09-03-09 13:20:00 ,14.840,67.173,3.9
5389,09-03-09 13:25:00 ,14.864,67.121,3.9
5390,09-03-09 13:30:00 ,14.888,66.986,3.9
5391,09-03-09 13:35:00 ,14.912,66.823,3.9
5392,09-03-09 13:40:00 ,14.936,66.659,3.9
5393,09-03-09 13:45:00 ,14.960,66.607,3.9
5394,09-03-09 13:50:00 ,14.984,66.527,3.9
5395,09-03-09 13:55:00 ,15.008,66.251,3.9
5396,09-03-09 14:00:00 ,15.031,66.059,3.9
5397,09-03-09 14:05:00 ,15.079,65.955,3.9
5398,09-03-09 14:10:00 ,15.103,65.818,3.9
5399,09-03-09 14:15:00 ,15.103,65.705,3.9
5400,09-03-09 14:20:00 ,15.127,65.540,3.9
5401,09-03-09 14:25:00 ,15.151,65.488,3.9
5402,09-03-09 14:30:00 ,15.175,65.492,3.9
5403,09-03-09 14:35:00 ,15.175,65.492,3.9
5404,09-03-09 14:40:00 ,15.199,65.270,3.9
5405,09-03-09 14:45:00 ,15.223,65.217,3.9
5406,09-03-09 14:50:00 ,15.247,65.165,3.9
5407,09-03-09 14:55:00 ,15.270,65.027,3.9
5408,09-03-09 15:00:00 ,15.270,64.942,3.9
5409,09-03-09 15:05:00 ,15.294,64.890,3.9
5410,09-03-09 15:10:00 ,15.294,64.691,3.9
5411,09-03-09 15:15:00 ,15.318,64.638,3.9
5412,09-03-09 15:20:00 ,15.318,64.553,3.9
5413,09-03-09 15:25:00 ,15.318,64.439,3.9
5414,09-03-09 15:30:00 ,15.318,63.411,3.9
5415,09-03-09 15:35:00 ,15.318,61.912,3.9
5416,09-03-09 15:40:00 ,15.270,59.922,3.9
5417,09-03-09 15:45:00 ,15.318,59.017,3.9
5418,09-03-09 15:50:00 ,15.414,58.944,3.9
5419,09-03-09 15:55:00 ,15.557,58.966,3.9
5420,09-03-09 16:00:00 ,15.652,58.951,3.9
5421,09-03-09 16:05:00 ,15.724,59.021,3.9
5422,09-03-09 16:10:00 ,15.796,59.299,3.9
5423,09-03-09 16:15:00 ,15.891,59.313,3.9
5424,09-03-09 16:20:00 ,15.939,59.468,3.9
5425,09-03-09 16:25:00 ,15.963,59.502,3.9
5426,09-03-09 16:30:00 ,15.986,59.682,3.9
5427,09-03-09 16:35:00 ,16.034,59.925,3.9
5428,09-03-09 16:40:00 ,16.058,59.929,3.9
5429,09-03-09 16:45:00 ,16.106,59.966,3.9
5430,09-03-09 16:50:00 ,16.129,59.999,3.9
5431,09-03-09 16:55:00 ,16.249,60.312,3.9
5432,09-03-09 17:00:00 ,17.011,59.073,3.9
5433,09-03-09 17:05:00 ,18.271,56.686,3.9
5434,09-03-09 17:10:00 ,19.603,54.374,3.9
5435,09-03-09 17:15:00 ,20.746,51.730,3.9
5436,09-03-09 17:20:00 ,21.700,49.447,11.8
5437,09-03-09 17:25:00 ,22.537,48.270,3.9
5438,09-03-09 17:30:00 ,23.208,46.668,3.9
5439,09-03-09 17:35:00 ,23.809,45.628,3.9
5440,09-03-09 17:40:00 ,24.315,44.370,3.9
5441,09-03-09 17:45:00 ,24.774,43.460,3.9
5442,09-03-09 17:50:00 ,25.234,42.611,3.9
5443,09-03-09 17:55:00 ,25.623,41.983,3.9
5444,09-03-09 18:00:00 ,25.963,41.245,3.9
5445,09-03-09 18:05:00 ,26.280,40.771,3.9
5446,09-03-09 18:10:00 ,26.573,40.361,11.8
5447,09-03-09 18:15:00 ,26.231,40.224,3.9
5448,09-03-09 18:20:00 ,25.355,41.247,3.9
5449,09-03-09 18:25:00 ,24.484,42.795,3.9
5450,09-03-09 18:30:00 ,23.785,44.243,3.9
5451,09-03-09 18:35:00 ,23.208,45.098,3.9
5452,09-03-09 18:40:00 ,23.064,45.442,3.9
5453,09-03-09 18:45:00 ,23.641,44.951,3.9
5454,09-03-09 18:50:00 ,24.557,43.469,3.9
5455,09-03-09 18:55:00 ,25.404,41.858,3.9
5456,09-03-09 19:00:00 ,25.404,41.555,3.9
5457,09-03-09 19:05:00 ,24.823,42.498,3.9
5458,09-03-09 19:10:00 ,24.122,43.220,3.9
5459,09-03-09 19:15:00 ,23.689,43.735,3.9
5460,09-03-09 19:20:00 ,24.050,43.478,3.9
5461,09-03-09 19:25:00 ,24.847,42.233,3.9
5462,09-03-09 19:30:00 ,25.671,40.842,3.9
5463,09-03-09 19:35:00 ,26.329,39.690,3.9
5464,09-03-09 19:40:00 ,26.451,39.225,3.9
5465,09-03-09 19:45:00 ,25.841,40.251,3.9
5466,09-03-09 19:50:00 ,25.065,41.451,3.9
5467,09-03-09 19:55:00 ,24.267,42.537,3.9
5468,09-03-09 20:00:00 ,23.641,42.967,3.9
5469,09-03-09 20:05:00 ,23.569,43.357,3.9
5470,09-03-09 20:10:00 ,24.267,42.570,3.9
5471,09-03-09 20:15:00 ,25.186,41.128,3.9
5472,09-03-09 20:20:00 ,25.963,39.720,3.9
5473,09-03-09 20:25:00 ,26.109,39.224,3.9
5474,09-03-09 20:30:00 ,25.525,40.082,3.9
5475,09-03-09 20:35:00 ,24.726,41.381,3.9
5476,09-03-09 20:40:00 ,24.050,42.379,3.9
5477,09-03-09 20:45:00 ,23.424,42.743,3.9
5478,09-03-09 20:50:00 ,23.328,43.065,3.9
5479,09-03-09 20:55:00 ,24.050,42.212,3.9
5480,09-03-09 21:00:00 ,24.968,40.632,3.9
5481,09-03-09 21:05:00 ,25.793,39.328,3.9
5482,09-03-09 21:10:00 ,26.109,38.609,3.9
5483,09-03-09 21:15:00 ,25.501,38.855,3.9
5484,09-03-09 21:20:00 ,24.726,39.998,3.9
5485,09-03-09 21:25:00 ,24.026,41.306,3.9
5486,09-03-09 21:30:00 ,23.424,41.642,3.9
5487,09-03-09 21:35:00 ,23.280,41.927,3.9
5488,09-03-09 21:40:00 ,23.954,41.231,3.9
5489,09-03-09 21:45:00 ,24.895,40.050,3.9
5490,09-03-09 21:50:00 ,25.744,38.811,3.9
5491,09-03-09 21:55:00 ,25.963,38.184,3.9
5492,09-03-09 22:00:00 ,25.428,38.813,3.9
5493,09-03-09 22:05:00 ,24.677,40.230,3.9
5494,09-03-09 22:10:00 ,23.954,41.197,3.9
5495,09-03-09 22:15:00 ,23.304,41.930,3.9
5496,09-03-09 22:20:00 ,22.729,43.097,3.9
5497,09-03-09 22:25:00 ,22.250,44.033,3.9
5498,09-03-09 22:30:00 ,21.843,44.971,3.9
5499,09-03-09 22:35:00 ,21.509,45.682,3.9
5500,09-03-09 22:40:00 ,21.175,46.551,3.9
5501,09-03-09 22:45:00 ,20.865,47.289,3.9
5502,09-03-09 22:50:00 ,20.603,47.899,3.9
5503,09-03-09 22:55:00 ,20.365,48.318,3.9
5504,09-03-09 23:00:00 ,20.174,48.613,3.9
5505,09-03-09 23:05:00 ,19.960,49.001,3.9
5506,09-03-09 23:10:00 ,19.746,49.608,3.9
5507,09-03-09 23:15:00 ,19.579,49.998,3.9
5508,09-03-09 23:20:00 ,19.365,50.286,3.9
5509,09-03-09 23:25:00 ,19.175,50.765,3.9
5510,09-03-09 23:30:00 ,19.008,50.931,3.9
5511,09-03-09 23:35:00 ,18.818,51.220,3.9
5512,09-03-09 23:40:00 ,18.652,51.479,3.9
5513,09-03-09 23:45:00 ,18.461,51.859,3.9
5514,09-03-09 23:50:00 ,18.319,52.058,3.9
5515,09-03-09 23:55:00 ,18.176,52.287,3.9
5516,09-03-10 00:00:00 ,18.010,52.605,3.9
5517,09-03-10 00:05:00 ,17.891,52.837,3.9
5518,09-03-10 00:10:00 ,17.748,53.002,3.9
5519,09-03-10 00:15:00 ,17.605,53.137,3.9
5520,09-03-10 00:20:00 ,17.486,53.398,3.9
5521,09-03-10 00:25:00 ,17.344,53.562,3.9
5522,09-03-10 00:30:00 ,17.225,53.730,3.9
5523,09-03-10 00:35:00 ,17.106,54.020,3.9
5524,09-03-10 00:40:00 ,16.987,54.248,3.9
5525,09-03-10 00:45:00 ,16.868,54.475,3.9
5526,09-03-10 00:50:00 ,16.749,54.946,3.9
5527,09-03-10 00:55:00 ,16.654,55.357,3.9
5528,09-03-10 01:00:00 ,16.534,55.583,3.9
5529,09-03-10 01:05:00 ,16.415,55.928,3.9
5530,09-03-10 01:10:00 ,16.320,56.125,3.9
5531,09-03-10 01:15:00 ,16.225,56.383,3.9
5532,09-03-10 01:20:00 ,16.129,56.489,3.9
5533,09-03-10 01:25:00 ,16.034,56.775,3.9
5534,09-03-10 01:30:00 ,15.939,57.091,3.9
5535,09-03-10 01:35:00 ,15.843,57.226,3.9
5536,09-03-10 01:40:00 ,15.748,57.211,3.9
5537,09-03-10 01:45:00 ,15.676,57.470,3.9
5538,09-03-10 01:50:00 ,15.581,57.872,3.9
5539,09-03-10 01:55:00 ,15.485,57.977,3.9
5540,09-03-10 02:00:00 ,15.414,58.085,3.9
5541,09-03-10 02:05:00 ,15.342,58.281,3.9
5542,09-03-10 02:10:00 ,15.247,58.681,3.9
5543,09-03-10 02:15:00 ,15.175,58.493,3.9
5544,09-03-10 02:20:00 ,15.103,58.511,3.9
5545,09-03-10 02:25:00 ,15.008,58.585,3.9
5546,09-03-10 02:30:00 ,14.936,58.692,3.9
5547,09-03-10 02:35:00 ,14.864,58.711,3.9
5548,09-03-10 02:40:00 ,14.792,58.699,3.9
5549,09-03-10 02:45:00 ,14.697,58.862,3.9
5550,09-03-10 02:50:00 ,14.625,58.939,3.9
5551,09-03-10 02:55:00 ,14.553,59.075,3.9
5552,09-03-10 03:00:00 ,14.457,59.383,3.9
5553,09-03-10 03:05:00 ,14.409,59.463,3.9
5554,09-03-10 03:10:00 ,14.337,59.716,3.9
5555,09-03-10 03:15:00 ,14.266,59.880,3.9
5556,09-03-10 03:20:00 ,14.194,59.781,3.9
5557,09-03-10 03:25:00 ,14.122,59.945,3.9
5558,09-03-10 03:30:00 ,14.074,60.054,3.9
5559,09-03-10 03:35:00 ,14.002,60.218,3.9
5560,09-03-10 03:40:00 ,13.954,60.443,3.9
5561,09-03-10 03:45:00 ,13.882,60.431,3.9
5562,09-03-10 03:50:00 ,13.810,60.797,3.9
5563,09-03-10 03:55:00 ,13.762,60.992,3.9
5564,09-03-10 04:00:00 ,13.690,61.212,3.9
5565,09-03-10 04:05:00 ,13.618,61.258,3.9
5566,09-03-10 04:10:00 ,13.570,61.482,3.9
5567,09-03-10 04:15:00 ,13.497,61.354,3.9
5568,09-03-10 04:20:00 ,13.449,61.635,3.9
5569,09-03-10 04:25:00 ,13.377,61.738,3.9
5570,09-03-10 04:30:00 ,13.329,61.759,3.9
5571,09-03-10 04:35:00 ,13.257,61.747,3.9
5572,09-03-10 04:40:00 ,13.209,61.797,3.9
5573,09-03-10 04:45:00 ,13.161,61.846,3.9
5574,09-03-10 04:50:00 ,13.088,62.007,3.9
5575,09-03-10 04:55:00 ,13.040,62.085,3.9
5576,09-03-10 05:00:00 ,12.968,62.188,3.9
5577,09-03-10 05:05:00 ,12.920,62.380,3.9
5578,09-03-10 05:10:00 ,12.871,62.343,3.9
5579,09-03-10 05:15:00 ,12.823,62.421,3.9
5580,09-03-10 05:20:00 ,12.751,62.523,3.9
5581,09-03-10 05:25:00 ,12.703,62.601,3.9
5582,09-03-10 05:30:00 ,12.630,62.589,3.9
5583,09-03-10 05:35:00 ,12.582,62.809,3.9
5584,09-03-10 05:40:00 ,12.534,63.000,3.9
5585,09-03-10 05:45:00 ,12.485,62.793,3.9
5586,09-03-10 05:50:00 ,12.437,62.955,3.9
5587,09-03-10 05:55:00 ,12.389,62.919,3.9
5588,09-03-10 06:00:00 ,12.316,63.020,3.9
5589,09-03-10 06:05:00 ,12.268,63.154,3.9
5590,09-03-10 06:10:00 ,12.219,63.231,3.9
5591,09-03-10 06:15:00 ,12.171,63.279,3.9
5592,09-03-10 06:20:00 ,12.122,63.101,3.9
5593,09-03-10 06:25:00 ,12.074,63.093,3.9
5594,09-03-10 06:30:00 ,12.025,63.085,3.9
5595,09-03-10 06:35:00 ,11.953,63.044,3.9
5596,09-03-10 06:40:00 ,11.904,63.036,3.9
5597,09-03-10 06:45:00 ,11.856,63.113,3.9
5598,09-03-10 06:50:00 ,11.807,63.218,3.9
5599,09-03-10 06:55:00 ,11.759,63.295,3.9
5600,09-03-10 07:00:00 ,11.734,63.262,3.9
5601,09-03-10 07:05:00 ,11.686,63.960,3.9
5602,09-03-10 07:10:00 ,11.662,64.713,3.9
5603,09-03-10 07:15:00 ,11.637,64.401,3.9
5604,09-03-10 07:20:00 ,11.613,64.453,3.9
5605,09-03-10 07:25:00 ,11.565,65.283,3.9
5606,09-03-10 07:30:00 ,11.565,64.612,3.9
5607,09-03-10 07:35:00 ,11.880,64.807,3.9
5608,09-03-10 07:40:00 ,13.137,63.300,3.9
5609,09-03-10 07:45:00 ,14.673,60.120,3.9
5610,09-03-10 07:50:00 ,16.153,62.165,3.9
5611,09-03-10 07:55:00 ,17.344,59.689,3.9
5612,09-03-10 08:00:00 ,18.295,57.445,3.9
5613,09-03-10 08:05:00 ,19.103,55.469,3.9
5614,09-03-10 08:10:00 ,19.817,54.250,11.8
5615,09-03-10 08:15:00 ,20.436,52.628,11.8
5616,09-03-10 08:20:00 ,20.960,51.034,11.8
5617,09-03-10 08:25:00 ,21.461,49.735,11.8
5618,09-03-10 08:30:00 ,21.891,49.663,11.8
5619,09-03-10 08:35:00 ,22.274,48.848,11.8
5620,09-03-10 08:40:00 ,22.681,47.901,3.9
5621,09-03-10 08:45:00 ,23.064,47.041,11.8
5622,09-03-10 08:50:00 ,23.424,46.172,3.9
5623,09-03-10 08:55:00 ,23.761,45.491,3.9
5624,09-03-10 09:00:00 ,24.074,44.705,3.9
5625,09-03-10 09:05:00 ,24.363,44.044,3.9
5626,09-03-10 09:10:00 ,24.653,43.546,3.9
5627,09-03-10 09:15:00 ,24.677,42.215,3.9
5628,09-03-10 09:20:00 ,24.968,41.609,3.9
5629,09-03-10 09:25:00 ,25.283,40.767,3.9
5630,09-03-10 09:30:00 ,25.598,39.920,3.9
5631,09-03-10 09:35:00 ,25.914,40.089,3.9
5632,09-03-10 09:40:00 ,26.207,42.584,3.9
5633,09-03-10 09:45:00 ,26.451,43.148,3.9
5634,09-03-10 09:50:00 ,26.134,43.514,3.9
5635,09-03-10 09:55:00 ,25.283,44.481,3.9
5636,09-03-10 10:00:00 ,24.339,46.870,3.9
5637,09-03-10 10:05:00 ,23.545,48.751,3.9
5638,09-03-10 10:10:00 ,22.848,49.915,3.9
5639,09-03-10 10:15:00 ,22.274,50.510,3.9
5640,09-03-10 10:20:00 ,21.795,51.176,3.9
5641,09-03-10 10:25:00 ,21.366,51.845,3.9
5642,09-03-10 10:30:00 ,20.984,52.515,3.9
5643,09-03-10 10:35:00 ,20.650,53.125,3.9
5644,09-03-10 10:40:00 ,20.365,54.173,3.9
5645,09-03-10 10:45:00 ,20.079,54.256,3.9
5646,09-03-10 10:50:00 ,19.841,54.654,3.9
5647,09-03-10 10:55:00 ,19.651,55.119,3.9
5648,09-03-10 11:00:00 ,19.460,55.368,3.9
5649,09-03-10 11:05:00 ,19.270,55.616,3.9
5650,09-03-10 11:10:00 ,19.103,55.897,3.9
5651,09-03-10 11:15:00 ,18.961,56.090,3.9
5652,09-03-10 11:20:00 ,18.794,56.521,3.9
5653,09-03-10 11:25:00 ,18.652,56.925,3.9
5654,09-03-10 11:30:00 ,18.533,57.179,3.9
5655,09-03-10 11:35:00 ,18.438,57.014,3.9
5656,09-03-10 11:40:00 ,18.319,57.237,3.9
5657,09-03-10 11:45:00 ,18.224,57.434,3.9
5658,09-03-10 11:50:00 ,18.129,57.360,3.9
5659,09-03-10 11:55:00 ,18.033,57.406,3.9
5660,09-03-10 12:00:00 ,17.962,57.545,3.9
